recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,source,rcp_seq
파프리카볶음밥,,볶기,,1,1인분,"당근(20g), 쥬키니호박(20g), 표고버섯(10g), 양송이버섯(10g)
파인애플(20g), 버터(10g), 밥(50g), 닭고기살(30g)
다진마늘(10g), 저염간장(10g), 양파(20g), 올리고당(10g)
토마토 페스트(10g), 토마토(20g), 파프리카 (50g), 달걀(30g)
모짜렐라치즈(20g), 파슬리가루(0.5g)","1. 1. 당근, 양파, 호박, 버섯은 입자있게
다지고, 파인애플은 작은 깍뚝썰기로
썰어 준비한다.
2. 2. 닭고기살은 작게 썰어 팬에 저염간장과
양파, 다진마늘, 올리고당을 넣어
볶으면서 졸인다.
3. 3. 팬에 버터를 녹인 후 준비한 밥을
넣고 볶는다.
4. 4. 볶은밥(③)에 썰어놓은 채소(①)를
넣고, 다시 볶아준다.
5. 5. 밥과 채소가 볶아지면, 닭고기살(②)을
넣고, 토마토 페스트와 토마토를
다져넣고 볶는다.
6. 6. 파프리카의 속을 파내고, 그 안에
볶아진 밥(⑤)을 넣고, 달걀물을
씌우고 모짜렐라치즈를 뿌려 치즈가
녹을 때까지 팬에 뚜껑을 덮어
약불에서 익힌 후 파슬리가루를
올려 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/439,/한식/밥,"열량 309kcal, 탄수화물 31.9g, 단백질 23.1g, 지방 9.9g, 나트륨 245.3mg, TIP: 토마토 사용으로 나트륨 배출을 시킬 수 있었어요.",조리방법: 볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00439_1.png,foodsafety,439
리코타치즈돈가스,,튀기기,,1,1인분,"돼지등심(120g), 소금(0.3g), 후춧가루(0.03g), 올리브오일(10g)
밀가루(10g), 달걀(50g), 빵가루(20g), 튀김기름(200g)
- 리코타치즈 : 우유(50g), 레몬즙(10g), 모짜렐라치즈(10g)
- 소스 : 양파(20g), 토마토(30g), 마늘(10g), 사과(20g)
케첩(20g), 돈가스소스(20g)","1. 1. 돼지등심을 넓게 피고 소금과 후춧가루
올리브오일을 발라 숙성시킨다.
2. 2. 우유를 끓이다가 레몬즙을 넣고 몽글
거리면, 소창에 걸러 리코타치즈를
만든다.
3. 3. 양파와 토마토, 마늘, 사과는 입자있게
다져 케첩을 섞어준다.
4. 4. 숙성시킨 등심에 리코타치즈를
올려준다.
5. 5. 리코타치즈를 올린 등심에 다시 모짜렐
라치즈를 넣고 등심을 다시 위에 올려,
밀가루와 달걀물, 빵가루 순서로 입힌
뒤 튀김온도 170~180℃에 약 3분 정도
튀겨 기름을 빼 놓는다.
6. 6. 냄비에 준비해 놓은 소스(③)를 넣고
볶다가 돈가스 소스를 넣고 다시 한 번 더
끓인 후 튀겨놓은 리코타돈가스(⑤)에
곁들여 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/440,/한식/일품,"열량 476.4kcal, 탄수화물 32.8g, 단백질 26.2g, 지방 26.7g, 나트륨 328.5mg, TIP: 판매하는 리코타치즈가 아닌, 직접 만들어 사용하는 리코타치즈로 나트륨에 대한 섭취를 낮추었어요.",조리방법: 튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00440_1.png,foodsafety,440
삼겹살부추찜,,찌기,,1,1인분,"삼겹살(150g), 생강(20g), 양파(20g), 월계수잎(3g)
통후추(5g), 소주(10g), 된장(10g), 부추(50g)
편마늘(20g), 홍고추(10g)
- 소스 : 저염간장(20g), 물(100g), 설탕(20g)
올리고당(20g), 통후추(5g), 생강(10g)
물녹말(녹말 10g, 물 10g)","1. 1. 보쌈용 삼겹살을 깨끗이 씻어 생강채와
양파채, 월계수잎, 통후추와 소주를
넣고 약 1시간 정도 숙성을 시킨다.
2. 2. 찜통에 물과 된장, 편마늘을 넣고 숙성된
삼겹살을 올려 약 50분 정도 찜을 하다가
부추를 올려 1분 정도 더 찜을 한다.
3. 3. 부추는 약 6cm 길이로 썰어 준비한다.
4. 4. 홍고추는 반으로 갈라 씨를 제거하고,
채를 썰어 놓는다.
5. 5. 냄비에 간장과 물, 설탕, 올리고당,
통후추, 생강을 넣고 은근히 끓인다.
6. 6. 소스가 은근히 끓고 있을 때 채로 생강과
통후추를 걸러내고, 물녹말을 풀어 한
소큼 더 끓인 후, 찜통에서 쪄 나온 부추와
삼겹살을 썰어 접시에 담고, 그 위에
소스와 홍고추를 올려 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/544,/한식/반찬,"열량 656.6kcal, 탄수화물 16.6g, 단백질 32.8g, 지방 51g, 나트륨 718.8mg, TIP: 찜기를 이용한 조리법은 수증기로 된장 간이 베이므로 나트륨을 낮출 수 있는 조리법이예요.",조리방법: 찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00544_1.png,foodsafety,544
전복죽,,끓이기,,1,1인분,"쌀(50g), 전복(50g), 새우살(20g),양송이(20g), 당근(10g)
참기름(10g), 잣(10g)
- 소스 : 저염간장(5g)","1. 1. 깨끗이 씻은 쌀에 물을 2배 정도 넣고
약 30분 정도 충분히 불려 준비한다.
2. 2. 전복은 수저를 이용하여 껍질에서
떼어내어 내장을 분리해 놓는다.
3. 3. 내장을 제거한 전복은 깨끗이 씻어,
썰어 놓는다.
4. 4. 새우살은 꼬리를 제거하고 입자있게
썰어 놓는다.
5. 5. 양송이는 껍질을 벗겨 입자있게
썰고, 당근도 양송이 크기에 맞게
썰어 놓는다.
6. 6. 냄비에 참기름을 두르고, 전복을 은근히
볶다가, 다시 불린 쌀을 넣고 볶은 뒤
물을 넣고 약 20분 정도 끓인다. 죽이
끓으면 새우와 양송이, 당근을 넣고
은근히 저어가면서 다시 20분 정도
더 끓여, 죽이 어우러지면 잣을 올리고
저염간장을 함께 제공한다.",,https://www.foodsafetykorea.go.kr/recipe/545,/한식/밥,"열량 225.9kcal, 탄수화물 36g, 단백질 17.6g, 지방 1.3g, 나트륨 109.9mg, TIP: 전복 자체에 간을 이용하고, 참기름의 고소하고 깊은 맛을 이용하여 별도의 소금을 사용하지 않은 음식이예요.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00545_1.png,foodsafety,545
오징어토마토초무침,,끓이기,,1,1인분,"오징어(100g), 미나리(20g), 소금(0.3g), 토마토(50g)
양파(20g), 청고추(10g), 홍고추(10g), 대파(10g)
당근(20g), 통깨(5g)
- 양념장 : 토마토(50g), 고추장(20g), 식초(10g)
생강즙(10g), 올리고당(20g)","1. 1. 오징어는 껍질을 벗겨 안 쪽으로 칼집을
넣어 무늬를 만들어 놓는다.
2. 2. 끓는 물에 소금을 넣고 미나리를 데쳐
찬물에 헹구고, 바로 오징어를 데쳐
준비한다.
3. 3. 준비한 토마토 반은 굵게 다지고, 반은
썰어서 접시에 돌려 담아놓는다.
4. 4. 다진 토마토와 고추장, 식초, 생강즙,
올리고당을 골고루 섞어 양념장을
만든다.
5. 5. 당근, 양파, 대파, 청 ․ 홍고추를 썰어
놓는다.
6. 6. 만들어 놓은 양념장에 데친 오징어와
채소를 넣어 무친 후 토마토를 돌려
담은 접시에 담아 통깨를 올려 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/546,/한식/반찬,"열량 155.7kcal, 탄수화물 27.7g, 단백질 7.4g, 지방 1.7g, 나트륨 410.1mg, TIP: 토마토를 활용하여 소스를 만들어 짠맛을 감소시킴으로써 나트륨 함량을 줄였어요.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00546_1.png,foodsafety,546
들깨칼국수,,끓이기,,1,1인분,"밀가루(100g), 녹말가루(10g), 식용유(10g), 소금(0.2g)
달걀(50g), 애호박(20g), 홍고추(10g), 들깨가루(30g)
- 육수 : 건새우(10g), 멸치(20g), 양파(20g), 다시마(10g)
마늘(10g), 무(50g)","1. 1. 밀가루에 녹말가루와 식용유, 소금,
달걀, 물을 넣고 반죽을 한다.
2. 2. 반죽된 밀가루를 비닐에 넣고 숙성을
시킨다.
3. 3. 냄비에 건새우와 머리 ․ 내장을 제거한
멸치, 양파, 다시마, 무, 통마늘을 넣고
끓인 육수를 소창에 걸러 놓는다.
4. 4. 호박은 반달로 썰고, 홍고추는 어슷
썰어 준비한다.
5. 5. 만들어 놓은 육수에 들깨 가루를 넣어
끓인다.
6. 6. 숙성된 밀가루(②)를 얇게 밀어 칼국수로
만든 뒤 준비한 육수(⑤)를 한소끔 끓인
후 칼국수와 호박을 넣어 끓이다가 다시
홍고추를 넣고 한 번 더 끓여 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/547,/한식/일품,"열량 255.6kcal, 탄수화물 37.4g, 단백질 7.7g, 지방 8.3g, 나트륨 76.5mg, TIP: 시원한 해물육수와 고소한 들깨의 조합으로 별도의 소금이 필요없어요",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00547_1.png,foodsafety,547
소고기채소불고기,,굽기,,1,1인분 180g,"•필수 재료 : 소불고기(120g), 배(20g), 정종(5g) 양배추(10g), 양파(10g), 깻잎(5g), 표고버섯(10g) 당근(10g), 대파(5g), 청고추(5g), 홍고추(5g)
•곁들임 채소 : 대추(10g), 통깨(1g)
•소스 : 저염간장(5g), 올리고당(5g), 참기름(2g) 다진마늘(5g), 후춧가루(0.1g)","1. 1. 배는 껍질을 벗겨 배즙을 갈아 준비한다.
2. 2. 소고기에 배즙과 정종을 넣어 버무려 숙성시킨다.
3. 3. 양배추와 양파, 깻잎, 표고버섯은 채 썰고 대파와 당근은 납작하게 5cm 길이로 썰고 청·홍고추는 어슷 썰어 준비한다.
4. 4. 간장과 올리고당, 참기름, 다진마늘, 후춧가루를 넣어 소스를 만든다.
5. 5. 만든 소스를 소불고기에 넣어 2차 숙성을 시킨다.
6. 6. 팬에 고기를 볶고 별도로 채소를 볶은 뒤 씨를 빼고 얇게 썬 대추와 통깨를 얹어 접시에 함께 담아 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/548,/한식/반찬,"열량 381.7kcal, 탄수화물 8.7g, 단백질 34.1g, 지방 23.4g, 나트륨 196.8mg, TIP: •배즙과 저염간장 사용으로 나트륨 함량을 줄였어요.
•소고기는 배즙과 정종에 재워 고기를 부드럽게 하고 누린내를 제거해요.
•향이 진한 깻잎과 표고버섯을 넣어 풍부한 풍미를 더해 조리해요.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308031815_1678256295249.jpg,foodsafety,548
숙주라면,,끓이기,,1,1인분,"홍합(20g), 숙주(50g), 청경채(20g), 청고추(5g), 홍고추(5g)
고춧가루(10g), 굴소스(10g), 라면(100g), 대파(10g)
달걀(50g),
- 육수 : 멸치(20g), 건새우(10g), 무(20g), 양파(20g)
마늘(10g)","1. 1. 멸치, 건새우, 무, 양파, 마늘을 넣고
육수를 만들어 소창에 걸러 준비한다.
2. 2. 홍합은 끓는 물에 살짝 데쳐 놓는다.
3. 3. 숙주는 씻어 놓고 청경채는 반으로
자르고 청 ․ 홍고추는 어슷썰어 준비
한다.
4. 4. 만들어 놓은 육수에 고춧가루와
굴소스를 넣어 끓인다.
5. 5. 달걀은 풀어 준비한다.
6. 6. 육수(④)가 끓으면 라면을 넣고, 다시
한 번 더 끓으면 홍합을 넣어 끓이다가,
불을 줄인 뒤 달걀을 넣어 줄알을 치고,
청경채와 숙주, 홍고추와 대파를 넣고
살짝 끓은 뒤 그릇에 담아 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/549,/한식/일품,"열량 342.8kcal, 탄수화물 51g, 단백질 12.8g, 지방 9.7g, 나트륨 218.4mg, TIP: 해물 육수에 홍합을 넣어 만들어서 별도의 나트륨을 첨가하지 않아도 맛이 좋아요.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00549_1.png,foodsafety,549
곤약냉면,,끓이기,,1,1인분,"실곤약(100g), 무(20g), 식초(10g), 소금(0.2g), 설탕(10g)
홍파프리카(20g), 오이(20g), 배(20g), 달걀(30g)
- 국물 : 동치미국물(200g), 배즙(10g), 홍초(20g)
설탕(10g), 겨자(5g), 식초(10g)","1. 1. 곤약은 끓는 물에 넣어 데친다.
2. 2. 데친 곤약은 찬물에 헹구어 채에 받쳐
물기를 빼 놓는다.
3. 3. 무는 얇게 썰어 식초, 소금, 설탕에 넣어
김치를 만든다.
4. 4. 파프리카는 5cm 길이로 썰고, 배와
오이도 같은 길이로 얇게 썬 뒤 오이는
살짝 절인다.
5. 5. 달걀은 삶아 껍질을 벗겨, 실로 잘라
놓는다.
6. 6. 동치미 국물에 배즙 , 홍초, 설탕 , 겨자,
식초를 넣어 섞는다. 그릇에 곤약국수를
담고, 무김치(③)와 준비한 채소(④)를
올리고, 삶은 달걀(⑤)을 얹고, 국물을
살며시 넣어 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/550,/한식/일품,"열량 91.7kcal, 탄수화물 20.5g, 단백질 1.5g, 지방 0.4g, 나트륨 89.5mg, TIP: 동치미 국물에 배즙을 넣어 시원함을 높였어요.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00550_1.png,foodsafety,550
과일갈비찜,,끓이기,,1,1인분,"돼지갈비(150g), 홍고추(5g), 참기름(5g), 통깨(2g)
배(20g), 사과(20g), 대추(20g), 밤(10g), 오이(20g)
양파(20g), 당근(20g), 무(20g)
- 양념장 : 저염간장(20g), 올리고당(20g), 설탕(10g)
다진 마늘(20g), 다진 대파(10g), 다진 생강(5g)
후춧가루(0.03g), 소주(10g)","1. 1. 돼지갈비는 물에 담그어 핏물을 충분히
제거한다.
2. 2. 홍고추는 어슷썰어 냄비에 볶는다.
3. 3. 핏물을 제거한 돼지갈비를 홍고추와
함께 넣어 볶아준다.
4. 4. 배는 강판에 갈고, 파, 마늘, 생강은
다진 뒤 간장과 올리고당, 설탕,
후춧가루, 소주와 함께 넣고 골고루
섞어서 양념장을 만든다.
5. 5. 사과, 대추, 밤, 오이, 양파, 당근, 무는
사각 깍둑 썰기로 준비한다.
6. 6. 볶아진 갈비(③)에 양념장(④)과 물을
넣고 은근히 갈비를 졸이다가, 국물이
자작하게 남으면, 손질한 과일과 채소
등(⑤)을 참기름과 함께 넣고, 한 번 더
졸여 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/551,/한식/반찬,"열량 669.2kcal, 탄수화물 29.9g, 단백질 67.1g, 지방 31.3g, 나트륨 903mg, TIP: 사과와 배의 새콤달콤한 맛과, 대추와 생강 등의 맛이 어우러져 간장을 적게 사용해도 맛을 유지시켜 주어요.",조리방법: 끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00551_1.png,foodsafety,551
토마토소스닭갈비,,볶기,,1,1인분,"닭(120g), 생강즙(10g), 소주(10g), 양파(20g), 당근(20g)
깻잎(5g), 양배추(30g), 고구마(20g),
- 소스 : 토마토(30g), 토마토소스(50g), 마늘(20g)
고춧가루(10g), 고추장(20g), 매실청(10g)","1. 1. 닭은 먹기 좋은 크기로 잘라 준비한다.
2. 2. 토막 낸 닭 에 생강즙과 소주를 넣어
숙성한다.
3. 3. 양파, 당근은 얇게 썰고, 양배추는 깍뚝
썰고, 깻잎은 4등분하여 잘라놓는다.
4. 4. 작은 깍둑썰기로 자른 토마토와
고구마에 토마토소스, 마늘, 고춧가루,
고추장, 매실청을 넣어 골고루 섞는다.
5. 5. 닭을 먼저 냄비에 볶는다.
6. 6. 볶아지는 닭에 만들어 놓은 소스를
넣고, 볶다가 준비한 채소를 넣어 한 번
더 볶아 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/552,/한식/반찬,"열량 338.6kcal, 탄수화물 18.5g, 단백질 33.8g, 지방 14.4g, 나트륨 356.9mg, TIP: 닭갈비 소스에 토마토를 넣어 나트륨 함량을 줄였어요.",조리방법: 볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00552_1.png,foodsafety,552
골뱅이과일무침,,기타,,1,1인분,"골뱅이(50g), 통깨(2g), 당근(20g), 양파(20g), 양배추(20g)
깻잎(10g), 대파(10g), 홍고추(5g), 청고추(5g), 황도(20g)
배(20g), 사과(20g), 바나나(20g), 파인애플(20g)
- 양념장 : 고추장(20g), 고춧가루(20g), 다진 마늘(10g)
케첩(20g), 설탕(20g), 식초(10g), 매실액(10g)
생강즙(5g), 참기름(5g)","1. 1. 골뱅이는 뜨거운 물에 살짝 데친 뒤
물기를 빼고 4등분으로 썬다.
2. 2. 양파와 깻잎은 채썰고, 당근은 양파랑
같은 길이로 얇게 저미고, 고추와
대파는 어슷썰고, 양배추는 1~2cm
두께로 썬다.
3. 3. 사과와 배는 채를 썰고 황도와 바나나,
파인애플은 작게 깍둑썰기 한다.
4. 4. 고추장에 고춧가루, 다진 마늘, 케첩,
설탕, 식초, 매실액, 생강즙, 참기름을
골고루 섞어 양념장을 만든다.
5. 5. 양념장에 준비한 골뱅이(①), 채소(②),
과일(③)을 넣고 고루 섞은 뒤 통깨를
얹어 완성한다.",,https://www.foodsafetykorea.go.kr/recipe/553,/한식/반찬,"열량 225.3kcal, 탄수화물 42.5g, 단백질 10.6g, 지방 1.4g, 나트륨 412.1mg, TIP: 갖가지 채소와 과일맛이 양념과 함께 어우러져 짠 맛을 대체하면서 식욕을 자극한다.",조리방법: 기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00553_1.png,foodsafety,553
두유 마 떡갈비,,굽기,,1,1인분,"소고기(120g), 돼지고기(120g), 떡볶이떡(100g), 흑미(20g),
현미(20g), 백미(20g), 조(10g), 애호박(1/4개), 당근(20g),
토마토(150g), 양송이버섯(20g), 양파(30g), 마늘(10g),
달걀(1개), 시금치(30g), 설탕(20g), 소금(0.2g), 저염간장(20g),
참기름(5g)","1. 1. 표고버섯은 뜨거운 물에 약 1시간 정도
불려 다지듯이 썬다.
2. 2. 마는 껍질을 벗겨 썰어서 갈아주고,
연근은 껍질을 벗겨 팬에 굽는다.
3. 3. 애호박은 반달모양으로 썰어 끓는 물에
감자와 함께 데친다.
4. 4. 소고기와 돼지고기는 곱게 다져
저염간장, 설탕, 다진마늘 및 간 마를
넣고 골고루 치대어 떡갈비를 만들고,
팬에 기름을 두르고 앞뒤로 굽는다
5. 5. 깻잎은 저염간장에 살짝 절인다
6. 6. 구워 놓은 떡갈비와 깻잎, 표고버섯,
연근, 애호박 및 감자를 접시에 담고 간
마와 두유를 섞어 자작하게 끓여 만든
소스를 그 밑에 담아 완성한다",,https://www.foodsafetykorea.go.kr/recipe/588,/한식/반찬,"열량 429kcal, 탄수화물 14.7g, 단백질 47.4g, 지방 20.1g, 나트륨 313.2mg, TIP: 두유의 고소한 맛 때문에 소금을 적게 넣어도 충분히 맛있어요.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00588_1.png,foodsafety,588
떡갈비와 미니잡곡밥,,굽기,,1,1인분,"소고기(120g), 돼지고기(120g), 떡볶이떡(100g), 흑미(20g),
현미(20g), 백미(20g), 조(10g), 애호박(1/4개), 당근(20g),
토마토(150g), 양송이버섯(20g), 양파(30g), 마늘(10g),
달걀(1개), 시금치(30g), 설탕(20g), 소금(0.2g), 저염간장(20g),
참기름(5g)","1. 1. 떡볶이떡은 잘게 다진다.
2. 2. 현미, 흑미, 백미 및 조는 깨끗이 씻어
물에 불린다.
3. 3. 소고기와 돼지고기에 소금, 다진 마늘,
설탕 및 참기름을 넣고 양념한다
4. 4. 당근과 호박은 잘게 다진다
5. 5. 달걀은 황백으로 나눠 지단을 부친다.
6. 6. 불린 쌀로 밥을 짓고, 밥과 3번과 4번을
섞어 미니 떡갈비를 만들어 팬에
기름을 두르고 익힌 뒤 황백지단으로
장식한다.",,https://www.foodsafetykorea.go.kr/recipe/589,/한식/밥,"열량 357.4kcal, 탄수화물 29.3g, 단백질 32.7g, 지방 12.2g, 나트륨 408.9mg, TIP: 토마토를 곁들여 나트륨 배출을 돕고, 잡곡을 사용하여 식이섬유의 양을 늘립니다.",조리방법: 굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00589_1.png,foodsafety,589
